fileName,surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8
m402.off,8.583522186,1120.458417,0.454024297,1.127891358,1.594956696,2908,4758,5222,4253,2174,1050,517,203,202,1550,6665,10056,1490,126,873,123,1320,2567,3963,5557,5529,1213,734,202,991,2583,4591,5404,4903,1774,725,114,1241,3604,4867,5073,3638,1834,692,136
m495.off,2.009693779,10.18804157,0.570429493,1.194584711,6.624001703,425,251,174,130,132,118,108,63,401,300,200,0,0,50,250,200,471,204,151,281,196,4,53,41,402,471,227,136,97,56,7,5,531,542,199,87,26,13,1,2
m466.off,10.83885145,1631.993839,0.465759217,1.190434959,9.860284095,7327,9255,6450,5043,3725,2730,1636,623,4491,11919,6255,4603,3797,2544,1898,1282,2938,8780,11108,6820,3938,2200,907,98,1090,4703,9031,10273,7618,3276,731,67,1398,5752,9091,9795,7024,3045,644,40
m468.off,1.406048036,5.972864993,0.145967639,1.092203143,66.30324453,794,266,371,511,432,185,118,65,27,30,27,343,336,547,1235,197,853,447,76,37,37,66,847,379,448,450,428,711,421,224,41,19,243,581,547,596,416,243,101,15
m403.off,8.223406188,779.1204352,0.555977077,1.17289436,7.780739758,7392,10365,9252,7075,5199,2976,1393,358,2771,1895,3554,14750,17946,1394,108,1592,2420,4921,7180,8693,7826,9727,3093,150,1731,5293,9222,11038,9886,5580,1247,13,2622,9577,13649,11179,5214,1640,123,6
m404.off,4.254649775,149.3816396,0.428601111,1.111005385,3.71425111,150,261,242,167,139,54,25,13,84,361,412,135,47,4,3,5,109,181,311,266,129,43,8,4,81,210,263,281,159,47,8,2,51,185,263,242,184,93,29,4
m478.off,0.695792576,0.27170761,0.239680002,1.285947941,75.30505956,460,374,295,197,150,114,95,65,142,1413,119,0,0,0,0,76,155,267,367,405,342,165,45,4,138,284,329,373,303,201,97,25,383,633,415,162,75,41,32,9
m447.off,3.545748066,88.12561982,0.278125164,1.107483758,5.535545842,223,306,273,277,214,88,39,20,116,244,316,95,176,324,148,21,145,278,341,417,198,29,17,15,60,201,273,308,389,160,36,13,81,201,308,305,282,200,58,5
m413.off,14.07405415,964.8993832,0.823345332,1.480686318,1.340997039,504,786,1054,691,437,166,77,34,32,16,957,1429,978,309,12,16,245,313,335,959,1003,656,216,22,199,392,491,551,707,944,414,51,297,660,732,718,717,505,106,14
m414.off,7.836697866,106.9317567,0.735900001,1.594223576,1.305119836,121,226,301,183,129,66,20,10,74,206,278,270,132,72,12,12,57,68,71,268,269,236,79,8,37,88,104,138,179,242,209,59,54,128,185,163,190,207,106,23
m425.off,2.315509078,21.91050996,0.189546301,1.128621421,39.97046861,1071,1104,826,589,460,347,228,117,4,610,1868,1582,603,54,7,14,464,901,1236,1045,633,407,45,11,326,1251,1448,1012,561,128,10,6,223,663,1167,1217,969,412,82,9
m446.off,1.017424788,1.924874438,0.177688756,1.122064655,12.00167733,4240,4848,3650,3028,2278,1445,820,280,1481,4477,3844,5828,4115,631,210,3,2524,5569,5388,4179,2477,322,117,13,1435,2951,5094,5257,4180,1511,148,13,1899,3114,4782,5112,3795,1553,304,30
m441.off,5.085742032,188.5145722,0.339654129,1.168476911,7.374107796,351,495,394,327,244,145,97,33,66,176,351,271,371,560,241,50,90,310,539,489,342,166,130,20,53,249,475,601,417,213,69,9,70,290,481,560,438,191,47,9
m477.off,0.622892066,0.542234263,0.136602126,1.084365519,13.64914896,324,200,107,105,74,85,94,58,61,128,262,103,203,207,81,2,272,347,235,134,48,8,1,2,92,266,330,200,101,42,12,4,123,329,313,167,83,22,9,1
m470.off,0.685759983,0.370154499,0.131984163,1.212521244,55.29070301,5039,2171,1412,1652,1267,1120,1070,679,2694,5500,5945,238,0,0,0,33,4177,4170,3198,2492,309,1,49,14,4145,7046,3066,82,23,12,18,18,3177,5758,4278,1075,73,26,17,6
m424.off,1.711318491,11.52246742,0.108885878,1.079961564,28.30066795,543,499,293,225,217,161,109,46,181,286,355,318,438,309,183,23,157,540,510,365,245,182,80,14,91,281,499,530,382,206,83,21,89,201,412,515,458,279,114,25
m412.off,0.86297391,1.878443936,0.061238114,1.037607063,31.26905173,530,382,300,260,178,137,126,77,134,348,501,380,105,255,251,16,264,402,469,471,256,61,49,18,158,389,615,403,234,122,58,11,116,320,459,468,338,207,74,8
m430.off,6.942918536,321.5842206,0.426722729,1.248980637,11.45968999,424,380,242,208,175,137,81,39,80,508,473,182,264,159,16,4,167,359,333,295,275,172,68,17,134,340,425,410,249,99,25,4,169,396,430,362,229,81,16,3
m408.off,5.634024474,187.9165915,0.436953551,1.23050194,13.56711406,236,298,235,179,112,105,65,22,7,66,137,266,315,240,131,90,88,198,280,276,170,126,87,27,59,205,312,286,209,115,51,15,77,193,283,319,240,109,21,10
m437.off,9.42628191,970.0776117,0.384125235,1.210699206,7.36984958,8507,7881,7372,6537,4564,3027,1479,658,7,15,227,2511,8314,1075,26341,1535,7495,5365,7230,13466,3882,1618,925,44,8998,6277,5392,7399,6909,4009,933,108,14656,9728,6730,5708,2796,397,9,1
m401.off,3.088498025,104.5047002,0.211060177,1.004657782,14.90167807,1458,1524,1297,998,735,499,323,84,747,377,946,1559,1886,1274,74,55,887,1152,2360,1083,1037,295,103,1,670,1515,2048,1710,690,227,56,2,521,1655,1987,1667,803,258,24,3
m406.off,8.4835163,1066.548506,0.524355166,1.130554856,1.49305949,978,1858,1728,1236,755,405,178,85,2638,2168,1441,535,128,188,97,28,394,1283,1868,1926,1280,385,77,10,320,1251,2083,2056,1124,309,69,11,267,1278,1911,1928,1230,490,106,13
m452.off,10.08438583,1029.145061,0.65259985,1.239973547,3.775787066,363,590,590,488,281,162,66,13,90,344,511,608,787,185,4,24,124,256,414,556,552,457,185,9,63,233,344,434,573,592,282,32,85,318,454,559,503,440,176,18
m463.off,9.628355619,878.1568967,0.463121624,1.244078642,4.689853862,365,516,369,310,208,151,66,37,138,490,428,332,200,246,152,36,133,281,365,513,311,191,195,33,107,316,524,501,341,167,54,12,143,397,481,452,304,156,69,20
m497.off,1.247618707,4.563331036,0.168206225,1.076038315,5.046954469,641,672,528,448,302,211,142,64,1728,0,0,0,640,256,0,384,393,794,740,608,272,100,86,15,194,697,764,702,365,195,64,27,336,884,904,510,259,86,28,1
m464.off,4.938251631,388.2067152,0.097832178,1.020806029,19.51066918,2513,1707,958,726,674,690,692,337,1234,1707,784,963,461,1792,744,612,982,2176,1671,1247,1070,723,338,90,272,1299,2233,2245,1525,558,137,28,261,1268,2143,2216,1502,692,179,36
m409.off,0.793479126,1.504984198,0.163496888,1.032395784,10.51314731,274,338,267,260,179,110,70,11,103,205,772,370,20,11,5,23,318,554,459,47,33,45,35,18,172,506,509,183,70,47,18,4,140,378,421,301,153,71,33,12
m465.off,3.945603889,196.289001,0.066497175,1.022291006,40.99089822,863,316,222,274,245,156,142,116,264,209,172,163,165,161,907,294,431,465,340,278,255,230,199,137,149,383,452,470,433,287,139,22,153,427,572,534,385,180,72,12
m453.off,10.1662453,805.6347329,0.869721324,1.296853906,4.876337358,438,586,410,355,273,187,108,27,31,33,290,609,687,562,164,8,147,332,512,605,383,243,134,28,110,383,547,598,431,208,89,18,176,583,629,489,337,136,31,3
m1508.off,1.012366664,2.870318646,0.083577052,1.047163169,57.55569533,1055,791,670,675,533,323,189,96,16,122,775,915,1191,1054,211,48,694,452,791,549,419,936,432,59,316,700,861,821,550,505,522,57,201,676,934,939,845,557,167,13
m1530.off,1.576311365,12.79443338,0.115248241,1.018555316,19.90417549,290,299,183,151,133,108,80,24,61,72,98,136,205,212,262,222,97,193,288,198,153,157,108,74,48,120,193,232,192,220,185,78,47,177,242,258,266,186,80,12
m1506.off,1.778580029,12.42010989,0.153549241,1.08730051,40.08307175,998,873,763,648,442,280,192,88,472,996,343,244,330,382,1184,333,543,456,672,878,495,636,552,52,208,726,980,799,566,470,469,66,152,616,899,976,831,560,221,29
m1539.off,2.079661235,26.46066037,0.132314852,1.036485692,26.45253469,1840,1771,1345,1227,989,625,329,128,19,321,661,1199,2445,1882,863,864,900,1154,1529,1262,1019,1462,799,129,368,1172,1493,1459,1352,1548,822,40,349,1195,1661,1819,1515,1099,531,85
m1501.off,3.940509046,142.25773,0.240134799,1.077946759,6.936301382,3779,5849,4952,4006,2910,1432,643,232,143,1078,6639,4380,4362,3550,2325,1326,1922,2202,3554,5748,4484,3590,1838,465,853,2536,3938,3847,4429,5084,2826,290,1044,3510,4588,4685,4210,3645,1957,164
m1555.off,1.653810604,14.01100422,0.153390439,1.027618233,9.069014599,3758,3700,2560,2537,1863,1209,725,255,399,978,1025,2873,3752,3200,4040,340,1873,3716,3416,2363,2992,1867,349,31,553,2212,3082,3440,3417,2715,1101,87,590,2714,4121,4000,2935,1651,532,64
m1552.off,1.405987353,9.47286682,0.130759106,1.011372004,19.09759378,1062,1218,898,822,622,365,181,79,3,364,530,1273,1406,772,408,491,604,582,1210,728,995,749,319,60,187,579,929,813,752,873,915,199,252,718,1029,1087,1001,699,378,83
m1590.off,3.243279614,15.53209102,0.376935983,1.414558787,47.10182129,1894,1538,1335,981,739,534,425,212,752,1273,1139,562,829,1291,1477,335,665,1128,1111,1632,1550,1013,413,146,490,1385,1959,1440,1099,769,393,123,343,1348,2037,1927,1290,533,154,26
m1564.off,3.781228651,83.54837543,0.391338903,1.153879863,5.963031462,262,310,268,213,129,90,51,23,86,40,135,241,399,244,149,52,95,211,276,235,220,182,106,21,29,144,243,301,278,190,127,34,88,216,286,298,219,156,70,13
m1597.off,3.623300055,21.68401816,0.359713428,1.414260187,9.612313373,1886,2387,1888,1593,1100,612,369,143,364,699,1467,1921,4487,929,95,16,661,1487,2071,2228,1591,1585,307,48,388,1456,2472,2575,1948,935,185,19,497,1848,2592,2541,1627,710,153,10
m1500.off,1.719074538,13.85005453,0.161004696,1.04971781,15.87284939,324,410,262,272,203,103,56,14,42,242,219,380,510,163,22,66,190,188,281,259,272,250,172,32,44,207,302,272,215,269,260,75,50,214,331,348,334,233,107,27
m1507.off,1.894966782,17.77680906,0.088971903,1.057204392,84.48690659,1784,1157,958,934,725,445,369,142,390,307,487,368,2033,2183,648,98,829,943,1178,793,547,1326,802,96,362,1189,1423,1175,963,754,628,20,231,856,1331,1429,1395,892,330,50
m1538.off,1.317247134,7.442318117,0.111066166,1.019098241,26.07362262,388,426,280,273,211,146,75,31,5,53,191,476,603,253,128,121,249,174,444,247,370,235,101,10,77,266,360,286,223,363,225,30,78,251,334,359,395,243,142,28
m1531.off,0.962317305,2.732421371,0.118694165,1.029362465,16.95631555,449,507,329,367,229,161,93,35,122,52,290,425,519,326,227,209,264,222,567,213,333,329,189,53,91,251,315,349,287,413,369,95,100,250,428,430,431,300,186,45
m1536.off,1.147696257,5.328315607,0.126756513,1.005732038,19.66193927,326,340,247,192,164,135,79,20,74,236,210,151,168,160,352,152,92,221,329,307,193,145,117,99,36,127,215,352,330,253,141,49,45,135,246,276,283,299,177,42
m1509.off,2.427970396,32.78369973,0.206685444,1.080635322,33.34930926,10443,9009,8146,8653,6138,2862,1632,591,57,460,1384,2119,11691,21910,9699,154,7238,4606,6844,5292,5187,12003,6031,273,2101,7393,11302,7125,4388,8698,5912,555,2307,9005,11476,11089,8829,3967,739,62
m1596.off,3.338109892,60.04110749,0.089426889,1.145537538,91.17442792,4212,3413,2526,2383,1686,1196,814,573,2707,1954,1940,3957,4906,1315,0,24,2621,2123,4836,2703,2178,1761,569,12,2090,3494,3169,2638,2665,2162,568,17,1828,3649,4258,3521,2260,1054,223,10
m1562.off,4.54537785,128.2047613,0.440223939,1.177971444,4.708695712,1905,2723,2539,2175,1351,713,372,124,64,175,697,2064,3576,2708,1983,635,501,1717,1971,2364,2527,1965,752,105,210,1140,2205,2720,2550,2111,866,100,334,1670,2693,3081,2360,1337,377,50
m1565.off,1.49064557,6.129916631,0.219590321,1.119726341,4.02796627,1402,2173,1952,1550,935,551,303,132,1046,523,1332,2206,1178,1945,760,8,744,1553,2512,2571,1271,315,26,6,578,1085,1830,2286,2193,874,146,6,625,1511,1852,1979,1648,1069,300,14
m1591.off,4.220219697,34.09377597,0.426049001,1.415431334,50.59481543,1731,1334,1273,1232,869,485,303,112,1,8,12,1077,1773,2634,1794,40,893,983,886,791,1608,1604,425,149,578,1175,1581,1158,1153,998,606,90,525,1270,1709,1742,1283,645,155,10
m1598.off,0.949837721,2.345755153,0.193865948,1.049006194,13.47421138,357,211,139,144,106,86,83,56,141,80,140,220,100,100,140,261,140,264,237,203,141,83,62,52,88,263,346,276,122,64,18,5,26,174,318,309,209,95,38,13
m1553.off,0.894656512,2.278969735,0.142956021,1.022991904,18.14065131,222,305,203,208,136,69,68,28,16,75,146,178,219,274,225,106,102,136,155,312,199,186,115,34,39,129,175,236,184,204,207,65,72,158,218,215,227,197,114,38
m1554.off,0.945171915,2.716832087,0.110306678,1.02112458,18.91310267,293,332,273,300,185,98,50,27,29,45,133,337,488,344,129,53,197,132,313,291,264,232,93,36,69,224,274,232,205,286,214,54,89,265,307,299,292,215,86,5
m1582.off,1.326411345,8.473922893,0.048669407,1.000749746,39.98730744,2409,1557,1045,935,848,675,540,226,421,669,1246,1161,1384,1776,1169,409,890,1699,1650,977,980,1096,791,152,392,950,1325,1508,1433,1317,1107,203,439,1177,1629,1411,1414,1412,682,71
m1576.off,3.041535467,80.3598122,0.120880636,1.041614658,15.03614189,962,702,502,386,392,328,179,68,120,161,388,971,827,432,274,346,309,716,704,403,445,536,283,123,90,408,617,711,661,602,357,73,151,532,775,836,588,403,204,30
m1571.off,2.318274897,35.83333897,0.137315244,1.04040328,16.60200849,3416,2324,1604,1413,1373,1003,746,326,878,2651,2124,263,2560,936,2233,560,1311,2883,2146,1613,1752,1584,743,173,525,1799,2612,2478,2443,1704,558,86,770,2848,3502,2758,1499,670,149,9
m1585.off,3.496880595,134.8708018,0.19219462,1.024521801,9.429899884,1174,1264,814,712,566,428,252,93,318,1302,562,330,299,802,1438,252,421,616,1350,1036,814,395,469,202,285,539,810,987,1161,1014,410,97,359,964,1077,1096,1052,537,194,24
m1540.off,1.791215097,14.89325626,0.108843912,1.058626398,47.30039673,1965,1805,1259,1330,979,609,358,163,48,206,277,1320,2900,1905,914,898,1187,858,1726,859,1112,1684,816,226,392,1210,1894,1352,655,1289,1431,245,384,1362,1804,1775,1738,1016,353,36
m1514.off,1.523986394,11.12886432,0.107242915,1.025059786,24.03786457,4905,4114,2606,2087,1799,1510,1138,503,540,4260,4096,3332,2925,2209,815,485,2203,5186,4792,3455,1502,1062,435,27,770,3757,5886,4846,2290,804,265,44,770,3202,5121,5009,3105,1191,230,34
m1513.off,1.777855153,19.12716695,0.13448073,1.011595461,25.40349101,3791,2632,1706,1382,1202,1058,948,387,1448,2246,2315,2805,2207,925,774,386,2728,4713,2122,1330,1080,758,306,69,1381,4628,3843,2215,806,191,38,4,1094,3655,4054,2678,1160,380,76,9
m1525.off,2.438567081,43.68190196,0.161908345,1.032406878,34.4704778,2214,2078,1794,1805,1341,744,439,128,302,2145,2082,539,1651,2066,805,953,1784,754,1838,1055,1390,2422,1178,122,600,1466,2347,1401,746,1561,2139,283,591,1870,2313,2333,1981,1056,337,62
m1522.off,1.331893259,7.428417892,0.111147059,1.025067462,24.26464091,545,584,420,411,319,235,116,39,9,59,193,264,444,676,494,530,350,338,481,340,331,496,268,65,80,266,465,467,361,440,457,133,79,276,512,578,544,407,223,50
m1541.off,3.13298005,104.1814202,0.113041003,1.012389336,95.79041516,18606,14570,10758,9920,7448,5518,4049,1807,1008,2345,5738,7987,9792,31162,2049,12595,6968,13268,11974,11426,10970,10475,6759,836,4455,11273,13869,13313,11998,9837,6654,1277,4089,13925,20178,18758,11095,3824,751,56
m1546.off,4.318252943,126.0063093,0.14757302,1.151478366,29.27595218,1990,2001,1484,1369,982,618,449,175,59,362,804,1737,2740,2247,1087,32,938,1076,1220,1923,1269,1558,946,138,377,1315,1961,1819,1216,1305,987,88,364,1398,2005,1950,1585,1142,548,76
m1579.off,0.872659553,2.073180531,0.080736936,1.026400124,25.83770107,2313,1256,716,573,576,592,614,266,957,911,791,862,688,1002,789,906,744,1756,1217,921,816,694,455,303,319,848,1499,1929,1682,586,32,11,325,987,1444,1742,1505,774,121,8
m1570.off,1.608248245,10.36863223,0.093430241,1.065508104,20.08690494,386,274,197,172,157,130,92,37,268,12,64,116,273,261,276,175,211,248,326,210,155,97,129,69,105,232,303,303,273,177,48,4,110,243,299,322,250,147,60,14
m1577.off,1.982547392,24.61645355,0.063597028,1.024254783,33.7251587,1502,931,586,520,445,425,349,188,280,402,790,1165,369,406,539,995,477,1115,1002,548,561,711,309,223,240,540,808,1214,1109,744,279,12,174,594,825,874,1058,941,422,58
m1548.off,2.376170123,38.51182651,0.119952387,1.040735108,22.35504492,1903,1894,1208,893,803,674,441,240,431,811,1128,1414,1216,942,1084,1030,624,1362,2126,1576,1038,606,460,264,183,867,1583,2018,1646,1047,584,128,342,1083,1844,2069,1539,872,287,20
m1523.off,1.317287068,7.442784138,0.111093039,1.019103053,26.07347013,353,392,337,268,220,136,88,36,5,53,191,476,603,253,128,121,268,172,474,221,352,242,89,12,84,265,376,266,220,308,255,56,90,297,397,363,344,226,105,8
m1524.off,1.338752797,7.199641935,0.142128328,1.033075761,19.1468016,306,348,260,246,180,97,58,22,1,75,114,328,426,259,211,103,180,150,268,248,235,280,120,36,68,188,267,237,197,248,260,52,103,200,260,304,269,204,133,44
m1512.off,2.49197086,41.15106731,0.089900236,1.054083678,51.08454345,2146,1272,769,705,612,541,498,265,236,766,982,907,1797,1244,401,475,704,1511,1267,921,774,816,611,204,216,890,1521,1681,1345,771,302,82,262,1010,1643,1560,1358,747,199,29
m1551.off,2.584154701,43.17704791,0.118241812,1.064839672,23.38602784,4522,3999,3109,2252,1769,1467,1031,379,353,1936,2223,2857,4339,3949,2372,499,2381,3505,4523,4032,1929,1381,706,71,941,3398,4878,4078,2793,1536,804,100,907,3436,4764,4400,3026,1512,439,44
m1569.off,1.385640011,4.921735008,0.21551351,1.11979699,4.100800357,1433,2330,2028,1702,1005,598,354,129,398,1363,635,3085,1937,649,827,685,763,1310,2670,2425,1716,608,81,6,563,1037,1622,2189,2512,1258,366,32,595,1451,1831,1897,1731,1258,701,115
m1556.off,2.236081836,33.33882245,0.122700735,1.0341557,21.46409484,9387,7591,4636,4095,3382,2791,2228,863,3734,6127,4785,3409,2513,4577,5996,3832,2903,7739,8648,5797,3955,3306,2333,292,859,4086,7758,8840,7346,4080,1718,286,1421,5804,9419,9405,6135,2320,439,30
m1560.off,8.158899742,1069.851352,0.451232482,1.108142685,4.608316599,3726,4983,4466,3857,2337,1375,698,244,104,1192,1513,2428,4957,6137,4913,442,953,2696,3721,3908,3920,3774,2383,331,525,2576,4412,5089,4650,3212,1122,100,738,3782,6075,5704,3543,1415,397,32
m1594.off,1.700428415,1.181777669,0.12284878,1.573464707,126.1731825,3176,2163,2169,2001,1400,787,600,327,2687,2485,1164,1806,1081,2218,586,596,1426,1977,1073,1275,2800,2726,1149,197,783,2313,2643,1814,2026,1623,1123,298,517,1791,2669,3027,2539,1553,480,47
m1558.off,1.714817445,14.61449317,0.10343046,1.039071531,29.80922937,1919,1191,941,948,753,579,437,168,1590,1307,310,679,424,175,1293,1158,606,1335,1393,993,537,811,995,266,207,688,1200,1360,1419,1142,743,177,266,812,1472,1666,1465,900,319,36
m1593.off,4.128587549,6.869270793,0.254569244,1.828448653,42.74992571,5997,4624,4569,4281,3014,1691,1060,414,8,64,1125,5683,12099,5961,703,7,2825,4253,3068,3274,6430,4750,974,76,1127,4573,5903,4771,4309,3302,1514,151,930,3596,5902,6578,5311,2637,623,73
m1533.off,1.367228042,7.654521047,0.106749535,1.033398756,41.79977157,1872,1498,999,1001,875,564,441,124,4,267,997,1250,741,1017,847,2251,721,865,1695,800,970,1014,718,591,302,829,1174,1333,1145,1271,989,331,258,1042,1532,1573,1598,992,348,31
m1534.off,1.803768745,19.14447248,0.146316066,1.018787608,19.97790428,3235,3282,2261,2376,1868,1140,572,185,195,1438,484,854,2444,3023,3073,3408,1410,1964,2632,2096,1709,2186,1978,944,491,1721,2328,2372,2568,2639,2365,435,560,2081,3044,3307,2822,2049,958,98
m1502.off,1.056137842,3.337587669,0.119260154,1.043010421,45.7079422,1288,1030,724,594,478,390,323,143,152,956,626,409,1035,1077,342,373,513,797,1098,1095,514,434,407,112,273,775,1093,1090,838,513,304,84,160,715,1104,1160,957,556,249,69
m1505.off,1.568828011,12.35025914,0.075800447,1.022136228,67.8724285,3099,2037,1459,1399,1097,827,696,355,619,1270,1445,709,3087,3261,501,77,1438,1809,2421,1277,1402,1581,971,70,555,1938,2579,2354,1512,1163,750,118,532,1759,2609,2661,2029,1030,316,33
m1559.off,3.272205523,77.39288972,0.250099544,1.087186127,6.967163903,2986,3788,2640,2557,1827,1051,584,173,26,920,2556,2314,1413,4138,3291,948,963,2168,3380,2873,2130,1976,1834,282,424,1566,2745,3404,3415,2762,1203,87,757,2671,3752,3879,2872,1391,272,12
m1566.off,1.639038429,11.69990511,0.184577563,1.054220129,10.49337054,4677,5067,4570,4164,2476,1471,787,412,1589,4262,13758,2750,614,0,272,379,3797,3165,9260,5139,1466,280,326,191,2473,4092,6313,5316,4193,901,324,12,3039,6254,6387,5625,1889,359,59,12
m1592.off,3.397648523,17.87773975,0.183211235,1.414287108,66.24113909,787,591,566,505,385,239,144,70,5,4,318,551,1311,760,326,12,388,541,309,398,639,739,234,39,200,627,710,593,543,408,185,21,139,460,688,732,626,450,167,25
m1595.off,3.730985789,23.66914216,0.494120928,1.414322673,30.28416097,15852,10364,8529,9742,7963,4708,2597,912,726,2622,4225,15585,34251,2977,256,25,15414,9084,9949,11706,8092,5108,1232,82,14212,16913,14143,9151,5289,926,29,4,9219,15346,12102,10180,8526,4196,1042,56
